Running Grok benchmark across 5k detections
imes/n/n/10 ).

Underfull \hbox (badness 10000) in paragraph at lines 312--313
\T1/times/n/n/10 (3/20; 15%), while \T1/pcr/n/n/10 no_privileged\T1/times/n/n/1
0 ,

Underfull \hbox (badness 4108) in paragraph at lines 312--313
\T1/pcr/n/n/10 run_as_non_root\T1/times/n/n/10 , and \T1/pcr/n/n/10 read_only_r
oot_fs

Underfull \hbox (badness 2772) in paragraph at lines 312--313
\T1/times/n/n/10 achieve 100%. Our rules-mode pipeline still lands

Underfull \hbox (badness 6001) in paragraph at lines 312--313
\T1/times/n/n/10 78.9% across all poli-cies with schema and dry-

Underfull \hbox (badness 2261) in paragraph at lines 312--313
\T1/times/n/n/10 run gates, and the live-cluster cu-rated run reaches

Underfull \hbox (badness 1383) in paragraph at lines 314--315
\T1/times/n/n/10 o-rate the au-to-mated out-comes; qual-i-ta-tive notes for

Package xcolor Warning: Incompatible color definition on input line 320.


Package xcolor Warning: Incompatible color definition on input line 320.


Package xcolor Warning: Incompatible color definition on input line 327.


Package xcolor Warning: Incompatible color definition on input line 327.


Package xcolor Warning: Incompatible color definition on input line 334.


Package xcolor Warning: Incompatible color definition on input line 334.


Package xcolor Warning: Incompatible color definition on input line 341.


Overfull \hbox (39.13644pt too wide) in paragraph at lines 343--351
 [][] 

Package xcolor Warning: Incompatible color definition on input line 354.


Overfull \hbox (6.29044pt too wide) in paragraph at lines 361--372
 [][] 

Overfull \hbox (19.63968pt too wide) in paragraph at lines 379--380
[]\T1/times/n/n/10 Multi-seed re-play (\T1/pcr/n/n/10 scripts/multi_seed_summar
y.py\T1/times/n/n/10 )

Underfull \hbox (badness 5893) in paragraph at lines 379--380
\T1/times/n/n/10 yields $\OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 999
3 \OMS/cmsy/m/n/10 ^^F \OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 0012$
 \T1/times/n/n/10 ac-cep-tance on the sup-ported

Underfull \hbox (badness 10000) in paragraph at lines 379--380
\T1/times/n/n/10 cor-pus and $\OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/1
0 9951 \OMS/cmsy/m/n/10 ^^F \OT1/cmr/m/n/10 0\OML/cmm/m/it/10 :\OT1/cmr/m/n/10 
0004$ \T1/times/n/n/10 on the man-i-fest slice

Underfull \hbox (badness 10000) in paragraph at lines 379--380
\T1/times/n/n/10 (\T1/pcr/n/n/10 data/eval/multi_seed_summary.csv\T1/times/n/n/
10 ),

Underfull \hbox (badness 10000) in paragraph at lines 379--380
\T1/times/n/n/10 in-di-cat-ing low vari-ance across ran-dom-ized queue

Underfull \hbox (badness 2088) in paragraph at lines 379--380
\T1/times/n/n/10 or-der-ings. The op-er-a-tor sur-vey in-stru-ment is drafted i
n

Underfull \hbox (badness 10000) in paragraph at lines 379--380
\T1/pcr/n/n/10 docs / operator _ survey . md$\T1/times/n/n/10 ; it will be de-p
loyed

Underfull \vbox (badness 10000) has occurred while \output is active

Package xcolor Warning: Incompatible color definition on input line 381.


Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 The re-pro-ducibil-ity bun-dle (\T1/pcr/n/n/10 make

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/pcr/n/n/10 reproducible-report\T1/times/n/n/10 ) re-gen-er-ates Ta-ble []6[
]

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 di-rectly from JSON ar-ti-facts so re-view-ers can au-dit

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 ev-ery met-ric. Se-man-tic re-gres-sion checks now block

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 Grok-generated patches that re-move con-tain-ers or

Underfull \hbox (badness 2564) in paragraph at lines 382--383
\T1/times/n/n/10 vol-umes, and fix-tures un-der $\T1/pcr/n/n/10 infra / fixture
s/$ \T1/times/n/n/10 seed

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 RBAC/NetworkPolicy gaps be-fore ver-i-fi-ca-tion. We

Underfull \hbox (badness 4621) in paragraph at lines 382--383
\T1/times/n/n/10 threat-modeled ma-li-cious or place-holder man-i-fests: the

Underfull \hbox (badness 6032) in paragraph at lines 382--383
\T1/times/n/n/10 snip-pets, the ver-i-fier en-forces pol-icy/schema/\T1/pcr/n/n
/10 kubectl

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 gates, and the sched-uler never sur-faces un-ver-i-fied

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/times/n/n/10 patches. Resid-ual risks^^Vprimarily in-fras-truc-ture

Underfull \hbox (badness 6125) in paragraph at lines 382--383
\T1/times/n/n/10 as-sump-tions and LLM hal-lu-ci-na-tions^^Vare cap-tured in

Underfull \hbox (badness 10000) in paragraph at lines 382--383
\T1/pcr/n/n/10 logs / grok5k / failure _ summary _ latest . txt$

Underfull \hbox (badness 2961) in paragraph at lines 382--383
\T1/times/n/n/10 and triaged be-fore pub-li-ca-tion. Ta-ble []7[] il-lus-trates
 how


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 383.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[6 <../figures/failure_taxonomy.png> <../figures/mode_comparison.png>]

Package xcolor Warning: Incompatible color definition on input line 387.


Overfull \hbox (25.7975pt too wide) in paragraph at lines 397--397
\T1/pcr/m/n/9 allowPrivilegeEscalation:

Overfull \hbox (25.7975pt too wide) in paragraph at lines 398--399
\T1/pcr/m/n/9 allowPrivilegeEscalation:

Package xcolor Warning: Incompatible color definition on input line 406.


Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/times/n/n/10 The cur-rent sched-uler con-sumes $\T1/pcr/n/n/10 data / polic
y _

Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/pcr/n/n/10 metrics . json$\T1/times/n/n/10 , which stores per-policy pri-or
s

Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/times/n/n/10 for suc-cess prob-a-bil-ity, ex-pected la-tency, KEV

Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/times/n/n/10 flags, and base-line risk. The cal-i-bra-tion pass

Underfull \hbox (badness 10000) in paragraph at lines 407--408
\T1/times/n/n/10 ($\T1/pcr/n/n/10 data / risk / policy _ risk _ map . json$\T1/
times/n/n/10 ) now

Underfull \hbox (badness 2050) in paragraph at lines 407--408
\T1/times/n/n/10 counts, while $\T1/pcr/n/n/10 data / risk / risk _ calibration
 . csv$

Package xcolor Warning: Incompatible color definition on input line 409.


Underfull \hbox (badness 10000) in paragraph at lines 410--411
\T1/times/n/n/10 We cu-rate pol-icy guid-ance un-der $\T1/pcr/n/n/10 docs / pol
icy _

Underfull \hbox (badness 10000) in paragraph at lines 410--411
\T1/pcr/n/n/10 guidance / raw/$\T1/times/n/n/10 ; $\T1/pcr/n/n/10 scripts / ref
resh _ guidance .

Underfull \hbox (badness 10000) in paragraph at lines 410--411
\T1/times/n/n/10 (backed by $\T1/pcr/n/n/10 docs / policy _ guidance / sources 
.

Underfull \hbox (badness 2277) in paragraph at lines 410--411
\T1/times/n/n/10 modes can re-trieve these snip-pets at prompt time, and

Underfull \hbox (badness 1622) in paragraph at lines 410--411
\T1/times/n/n/10 the roadmap ex-tends this into a full RAG loop: chunk

Underfull \hbox (badness 3428) in paragraph at lines 410--411
\T1/times/n/n/10 path, image$\OMS/cmsy/m/n/10 !$\T1/times/n/n/10 CVE), cache re
-cent ver-i-fier fail-ures, and

Underfull \vbox (badness 1762) has occurred while \output is active

Package xcolor Warning: Incompatible color definition on input line 412.


Package xcolor Warning: Incompatible color definition on input line 420.


Underfull \hbox (badness 1590) in paragraph at lines 423--424
\T1/times/n/n/10 to 100% but al-lows four pre-vi-ously blocked patches to

Underfull \hbox (badness 4686) in paragraph at lines 423--424
\T1/times/n/n/10 drops; the other gates leave ac-cep-tance un-changed at

Underfull \hbox (badness 5681) in paragraph at lines 423--424
\T1/times/n/n/10 78.9%. Fig-ure []3[] sum-ma-rizes ac-cep-tance across rules-

Underfull \hbox (badness 2653) in paragraph at lines 423--424
\T1/times/n/n/10 only, LLM-only, and hy-brid modes. The Kyverno CLI

Underfull \hbox (badness 10000) in paragraph at lines 423--424
\T1/times/n/n/10 base-line (\T1/pcr/n/n/10 scripts/run_kyverno_baseline.py\T1/t
imes/n/n/10 ,

Underfull \hbox (badness 10000) in paragraph at lines 423--424
\T1/pcr/n/n/10 data/baselines/kyverno_baseline.csv\T1/times/n/n/10 )

Underfull \hbox (badness 7186) in paragraph at lines 423--424
\T1/times/n/n/10 achieves 67.98% mean ac-cep-tance across 17 poli-cies

Underfull \hbox (badness 1365) in paragraph at lines 423--424
\T1/times/n/n/10 78.9% (+10.92 pp) while adding schema val-i-da-tion and

Package xcolor Warning: Incompatible color definition on input line 426.


Package xcolor Warning: Incompatible color definition on input line 462.


Package xcolor Warning: Incompatible color definition on input line 462.


Package xcolor Warning: Incompatible color definition on input line 466.



LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 469.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[7 <../figures/operator_ab.png>]
Underfull \hbox (badness 10000) in paragraph at lines 470--471
[]\T1/times/b/n/10 No-new-violations Rate:


Package xcolor Warning: Incompatible color definition on input line 484.



LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 487.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[8]
Underfull \hbox (badness 4699) in paragraph at lines 487--488
[]\T1/times/b/n/10 Infrastructure de-pen-den-cies. \T1/times/n/n/10 Ver-i-fi-ca
-tion still as-

Underfull \hbox (badness 1521) in paragraph at lines 490--491
\T1/times/n/n/10 at KEV and EPSS joins; im-age CVE lookups and

Underfull \hbox (badness 4353) in paragraph at lines 491--492
\T1/times/n/n/10 patch to-ken us-age ($\T1/pcr/n/n/10 data / grok5k _ telemetry
 .

Package xcolor Warning: Incompatible color definition on input line 494.


Underfull \hbox (badness 1629) in paragraph at lines 495--496
\T1/times/n/n/10 with millisecond-scale la-tency. The risk-aware sched-uler


Package xcolor Warning: Incompatible color definition on input line 497.


Package xcolor Warning: Incompatible color definition on input line 505.


Underfull \hbox (badness 10000) in paragraph at lines 507--508
\T1/times/b/n/10 ArtifactHub min-ing pipeline. \T1/times/n/n/10 Run-ning \T1/pc
r/n/n/10 python

Underfull \hbox (badness 10000) in paragraph at lines 507--508
\T1/pcr/n/n/10 scripts/collect_artifacthub.py --limit

Underfull \hbox (badness 6348) in paragraph at lines 507--508
\T1/pcr/n/n/10 5000 \T1/times/n/n/10 ren-ders Helm charts di-rectly from Ar-ti-
fac-tHub

Underfull \hbox (badness 10000) in paragraph at lines 507--508
\T1/times/n/n/10 us-ing \T1/pcr/n/n/10 helm template\T1/times/n/n/10 , nor-mal-
izes re-source

Underfull \hbox (badness 10000) in paragraph at lines 507--508
\T1/times/n/n/10 file-names, and writes struc-tured man-i-fests un-der

Underfull \hbox (badness 1931) in paragraph at lines 510--511
\T1/times/b/n/10 Corpus hashes. \T1/times/n/n/10 Af-ter man-i-fests are ren-der
ed, \T1/pcr/n/n/10 python

Underfull \hbox (badness 10000) in paragraph at lines 510--511
\T1/pcr/n/n/10 scripts/generate_corpus_appendix.py \T1/times/n/n/10 emits

Underfull \hbox (badness 2600) in paragraph at lines 510--511
\T1/pcr/n/n/10 data / manifests / 001 . yaml$ \T1/times/n/n/10 and $\T1/pcr/n/n
/10 002 . yaml$\T1/times/n/n/10 ). This

Package xcolor Warning: Incompatible color definition on input line 519.


Underfull \hbox (badness 6461) in paragraph at lines 539--540
\T1/times/m/n/7.61 line]. Avail-able: []$https : / / kubernetes . io / docs / r
eference / generated / kubectl /

Underfull \hbox (badness 10000) in paragraph at lines 551--552
[]\T1/times/m/n/7.61 CISA Known Ex-ploited Vul-ner-a-bil-i-ties Cat-a-log. Ac-c
essed:

Underfull \hbox (badness 10000) in paragraph at lines 551--552
\T1/times/m/n/7.61 Oct. 2025. [On-line]. Avail-able: []$https : / / www . cisa 
. gov /


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 561.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[9]

Package hyperref Warning: The anchor of a bookmark and its parent's must not
(hyperref)                be the same. Added a new anchor on input line 588.


Underfull \hbox (badness 4072) in paragraph at lines 588--594
[]\T1/times/n/n/8 Prior to grad-u-ate study, he worked as an

Underfull \hbox (badness 2961) in paragraph at lines 588--594
\T1/times/n/n/8 Aerospace Qual-ity En-gi-neer at BAE Sys-tems



LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 604.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[10 <./brian_mendonca_photo.png> <./vijay_madisetti_photo.png>] (./access.aux)

LaTeX Font Warning: Some font shapes were not available, defaults substituted.

 )
(see the transcript file for additional information)
pdfTeX warning (dest): name{section*.1} has been referenced but does not exist,
 replaced by a fixed one

</usr/local/texlive/2025basic/texmf-dist/fonts/type1/public/amsfonts/cm/cmbx9.p
fb></usr/local/texlive/2025basic/texmf-dist/fonts/type1/public/amsfonts/cm/cmex
10.pfb></usr/local/texlive/2025basic/texmf-dist/fonts/type1/public/amsfonts/cme
xtra/cmex7.pfb></usr/local/texlive/2025basic/texmf-dist/fonts/type1/public/amsf
onts/cmextra/cmex9.pfb></usr/local/texlive/2025basic/texmf-dist/fonts/type1/pub
lic/amsfonts/cm/cmmi10.pfb></usr/local/texlive/2025basic/texmf-dist/fonts/type1
/public/amsfonts/cm/cmmi9.pfb></usr/local/texlive/2025basic/texmf-dist/fonts/ty
pe1/public/amsfonts/cm/cmr10.pfb></usr/local/texlive/2025basic/texmf-dist/fonts
/type1/public/amsfonts/cm/cmr7.pfb></usr/local/texlive/2025basic/texmf-dist/fon
ts/type1/public/amsfonts/cm/cmr9.pfb></usr/local/texlive/2025basic/texmf-dist/f
onts/type1/public/amsfonts/cm/cmsy10.pfb></usr/local/texlive/2025basic/texmf-di
st/fonts/type1/public/amsfonts/cm/cmsy7.pfb></usr/local/texlive/2025basic/texmf
-dist/fonts/type1/public/amsfonts/cm/cmsy9.pfb></usr/local/texlive/2025basic/te
xmf-dist/fonts/type1/public/amsfonts/symbols/msbm10.pfb></usr/local/texlive/202
5basic/texmf-dist/fonts/type1/public/amsfonts/symbols/msbm7.pfb><./t1-formata-b
old.pfb><./t1-formata-condmedium.pfb><./t1-formata-medium.pfb><./t1-formata-med
iumitalic.pfb><./t1-formata-regular.pfb><./t1-giovannistd-bookitalic.pfb><./t1-
times-bold.pfb><./t1-times-italic.pfb><./t1-times.pfb></Users/brianmendonca/Lib
rary/texmf/fonts/type1/urw/courier/ucrr8a.pfb>
Output written on access.pdf (10 pages, 1689380 bytes).
Transcript written on access.log.
This is pdfTeX, Version 3.141592653-2.6-1.40.27 (TeX Live 2025) (preloaded format=pdflatex)
 restricted \write18 enabled.
entering extended mode
(./access.tex
LaTeX2e <2024-11-01> patch level 2
L3 programming layer <2025-01-18>
(./ieeeaccess.cls (./IEEEtran.cls
Document Class: IEEEtran 2015/08/26 V1.8b by Michael Shell
-- See the "IEEEtran_HOWTO" manual for usage information.
-- http://www.michaelshell.org/tex/ieeetran/
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/psnfss/ot1ptm.fd)
-- Using 8.5in x 11in (letter) paper.
-- Using PDF output.
-- This is a 10 point document.
) (./ifpdf.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/xkeyval/xkeyval.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/xkeyval/xkeyval.tex
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/xkeyval/xkvutils.tex
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/xkeyval/keyval.tex)))){/Us
ers/brianmendonca/Library/texlive/2025basic/texmf-var/fonts/map/pdftex/updmap/p
dftex.map}{t1-times.map}{t1-formata.map}{t1-giovannistd.map}
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/color.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics-cfg/color.cfg)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics-def/pdftex.def)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/mathcolor.ltx))
(./spotcolor.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/graphics.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/trig.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics-cfg/graphics.cfg)))
) (/usr/local/texlive/2025basic/texmf-dist/tex/latex/cite/cite.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amsmath.sty
For additional information on amsmath, use the `?' option.
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amstext.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amsgen.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amsbsy.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsmath/amsopn.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsfonts/amssymb.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsfonts/amsfonts.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/algorithms/algorithmic.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/base/ifthen.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/graphicx.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/base/textcomp.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/babel/babel.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/babel/txtbabel.def)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/babel-english/english.ldf)
)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/babel/locale/en/babel-engl
ish.tex)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/booktabs/booktabs.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/xcolor/xcolor.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics-cfg/color.cfg)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/graphics/mathcolor.ltx))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/colortbl/colortbl.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/tools/array.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/tools/tabularx.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/multirow/multirow.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/url/url.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/hyperref.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/iftex/iftex.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/kvsetkeys/kvsetkeys.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/kvdefinekeys/kvdefinekeys.
sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/pdfescape/pdfescape.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/ltxcmds/ltxcmds.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/pdftexcmds/pdftexcmds.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/infwarerr/infwarerr.sty)))
 (/usr/local/texlive/2025basic/texmf-dist/tex/latex/hycolor/hycolor.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/nameref.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/refcount/refcount.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/gettitlestring/gettitlestr
ing.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/kvoptions/kvoptions.sty)))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/etoolbox/etoolbox.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/stringenc/stringenc.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/pd1enc.def)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/intcalc/intcalc.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/puenc.def)
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/bitset/bitset.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/bigintcalc/bigintcalc.sty)
) (/usr/local/texlive/2025basic/texmf-dist/tex/latex/base/atbegshi-ltx.sty))
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/hyperref/hpdftex.def
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/base/atveryend-ltx.sty)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/rerunfilecheck/rerunfilechec
k.sty
(/usr/local/texlive/2025basic/texmf-dist/tex/generic/uniquecounter/uniquecounte
r.sty))) (/usr/local/texlive/2025basic/texmf-dist/tex/latex/tools/bm.sty)

pdfTeX warning: pdflatex (file paper/t1-formata.map): cannot open font map file



pdfTeX warning: pdflatex (file paper/t1-times.map): cannot open font map file


pdfTeX warning: pdflatex (file paper/t1-helvetica.map): cannot open font map fi
le


pdfTeX warning: pdflatex (file paper/t1-giovannistd.map): cannot open font map 
file

(/usr/local/texlive/2025basic/texmf-dist/tex/latex/l3backend/l3backend-pdftex.d
ef) (./access.aux)
-- Lines per column: 56 (exact).
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/psnfss/t1ptm.fd)
(./t1times.fd)
(/usr/local/texlive/2025basic/texmf-dist/tex/context/base/mkii/supp-pdf.mkii
[Loading MPS to PDF converter (version 2006.09.02).]
)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/epstopdf-pkg/epstopdf-base.s
ty
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/latexconfig/epstopdf-sys.cfg
)) (./access.out) (./access.out)

Package xcolor Warning: Incompatible color definition on input line 65.

(/usr/local/texlive/2025basic/texmf-dist/tex/latex/psnfss/t1pcr.fd)

LaTeX Font Warning: Font shape `T1/pcr/n/n' undefined
(Font)              using `T1/pcr/m/n' instead on input line 66.

(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsfonts/umsa.fd)
(/usr/local/texlive/2025basic/texmf-dist/tex/latex/amsfonts/umsb.fd)

Package xcolor Warning: Incompatible color definition on input line 69.


Package xcolor Warning: Incompatible color definition on input line 74.


Overfull \hbox (9.2679pt too wide) in paragraph at lines 74--74
[]  

Overfull \hbox (9.2679pt too wide) in paragraph at lines 74--74
[]  

Package xcolor Warning: Incompatible color definition on input line 77.


Underfull \hbox (badness 10000) in paragraph at lines 78--79
\T1/times/n/n/10 Kubernetes YAML is easy to get wrong: a sin-gle

Underfull \hbox (badness 6910) in paragraph at lines 78--79
\T1/pcr/n/n/10 privileged: true\T1/times/n/n/10 , a \T1/pcr/n/n/10 :latest \T1/
times/n/n/10 im-age tag, or a

Underfull \hbox (badness 3343) in paragraph at lines 78--79
\T1/times/n/n/10 miss-ing \T1/pcr/n/n/10 runAsNonRoot \T1/times/n/n/10 can ex-p
and blast ra-dius and

Underfull \hbox (badness 10000) in paragraph at lines 78--79
\T1/times/n/n/10 un-der-mine defense-in-depth. In-dus-try base-lines (CIS

Underfull \hbox (badness 10000) in paragraph at lines 78--79
\T1/times/n/n/10 Bench-marks) and Ku-ber-netes Pod Se-cu-rity Stan-dards

Underfull \hbox (badness 4595) in paragraph at lines 78--79
\T1/times/n/n/10 (PSS) en-code well-accepted hard-en-ing rules, yet most

Underfull \hbox (badness 2376) in paragraph at lines 78--79
\T1/times/n/n/10 pipelines stop at de-tec-tion and lack val-i-dated, min-i-mal

Underfull \hbox (badness 6725) in paragraph at lines 78--79
\T1/times/n/n/10 No-new-violations%, Time-to-patch, and \T1/times/n/it/10 risk 
re-duc-tion

Package xcolor Warning: Incompatible color definition on input line 88.


Overfull \hbox (54.57321pt too wide) in paragraph at lines 107--107
\T1/times/m/n/9 (detect$\OMS/cmsy/m/n/9 !$\T1/times/m/n/9 patch$\OMS/cmsy/m/n/9
 !$\T1/times/m/n/9 verify$\OMS/cmsy/m/n/9 !$\T1/times/m/n/9 prioritize)|  

Overfull \hbox (6.49254pt too wide) in paragraph at lines 107--107
\T1/pcr/m/n/9 --dry-run=server 

Package xcolor Warning: Incompatible color definition on input line 112.


Underfull \vbox (badness 1910) has occurred while \output is active

Underfull \hbox (badness 3690) in paragraph at lines 116--117
\T1/times/b/n/10 1. Detection-Only Pipelines. \T1/times/n/n/10 Static anal-y-si
s tools like

Underfull \hbox (badness 1466) in paragraph at lines 119--120
\T1/times/b/n/10 2. Lack of Closed-Loop Ver-i-fi-ca-tion. \T1/times/n/n/10 Few 
re-me-di-a-tion


Package xcolor Warning: Incompatible color definition on input line 120.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Underfull \hbox (badness 10000) has occurred while \output is active
[]
[1{/usr/local/texlive/2025basic/texmf-dist/fonts/enc/dvips/base/8r.enc} <./logo
.png> <./bullet.png>]

Package xcolor Warning: Incompatible color definition on input line 124.



Underfull \hbox (badness 10000) in paragraph at lines 128--129
\T1/times/b/n/10 Disagreement and Bud-gets. \T1/times/n/n/10 When kube-linter a
nd

Underfull \hbox (badness 5563) in paragraph at lines 128--129
\T1/times/n/n/10 dur-ing ver-i-fi-ca-tion. At-tempts are capped at three per

Underfull \hbox (badness 4859) in paragraph at lines 128--129
\T1/pcr/n/n/10 data/policy_metrics.json\T1/times/n/n/10 , which the sched-uler

Package xcolor Warning: Incompatible color definition on input line 130.


Underfull \hbox (badness 1546) in paragraph at lines 132--133
[]\T1/times/b/n/10 Robustness: \T1/times/n/n/10 The closed loop de-liv-ers 88.7
8% ac-

Underfull \hbox (badness 2119) in paragraph at lines 132--133
\T1/times/n/n/10 cep-tance on the Grok-5k sweep, 100.00% on the

Underfull \hbox (badness 1377) in paragraph at lines 132--133
\T1/times/n/n/10 (13,589/13,656 ac-cepted un-der de-ter-min-is-tic rules),


LaTeX Font Warning: Font shape `T1/formata/m/sl' undefined
(Font)              using `T1/formata/m/it' instead on input line 134.


Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

Overfull \hbox (505.12177pt too wide) has occurred while \output is active
[]

